epsilon,QPA_2
0.0,0.944791324212012
0.0025,0.9380943967663284
0.005,0.9310541158229118
0.0075,0.9238901137602226
0.01,0.9165168687547564
0.0125,0.90899203301688
0.015,0.901268852157152
0.0175,0.8931513475988753
0.02,0.8853660345425429
0.0225,0.8769728602041483
0.025,0.8686668988333522
0.0275,0.8602492887120158
0.03,0.8523737207853086
0.0325,0.8442275538553159
0.035,0.8352678870614946
0.0375,0.8268612264414125
0.04,0.818487375560921
0.0425,0.8102506787784178
0.045,0.8021557911171627
0.0475,0.793025987926832
0.05,0.7853322031947984
0.0525,0.7765787790183704
0.055,0.7684499108642082
0.0575,0.7600591443613401
0.06,0.7520491105515987
0.0625,0.7439700801296896
0.065,0.7357843242660569
0.0675,0.7277521749772701
0.07,0.720248816100485
0.0725,0.7124557349601496
0.075,0.7043013541884258
0.0775,0.6970259094105391
0.08,0.6891984003758126
0.0825,0.6813119486950354
0.085,0.6743467512161648
0.0875,0.6674337279118535
0.09,0.6594527846630664
0.0925,0.6535056934742477
0.095,0.6451010703637382
0.0975,0.638908118201303
0.1,0.6315804734285899
