epsilon,steps,fidelity,shots
0.0,2,1.0000000000000324,80000
0.0,4,1.0000000000000384,80000
0.0,6,0.9999999999999958,80000
0.0,8,0.9999999999999888,80000
0.0,10,1.000000000000012,80000
0.0,12,1.0000000000000149,80000
0.0,14,1.0000000000000395,80000
0.0,16,1.0000000000000226,80000
0.0,18,0.9999999999999396,80000
0.0,20,1.0000000000000626,80000
0.0005,2,0.9868374782240882,80000
0.0005,4,0.9824084767203493,80000
0.0005,6,0.9794379135616093,80000
0.0005,8,0.977779134107926,80000
0.0005,10,0.9740794843899782,80000
0.0005,12,0.9717522105750322,80000
0.0005,14,0.9675643605385732,80000
0.0005,16,0.9653590111728036,80000
0.0005,18,0.961569422088893,80000
0.0005,20,0.9579753918706588,80000
0.001,2,0.9725869936281138,80000
0.001,4,0.9645649096719748,80000
0.001,6,0.957913996106143,80000
0.001,8,0.9515647926840528,80000
0.001,10,0.9441715087116088,80000
0.001,12,0.93751657006263,80000
0.001,14,0.92989773442705,80000
0.001,16,0.92280097459269,80000
0.001,18,0.9158250575709308,80000
0.001,20,0.9070989679456578,80000
0.0015,2,0.9578671269136564,80000
0.0015,4,0.9452024473717008,80000
0.0015,6,0.9344494537832664,80000
0.0015,8,0.922886487087883,80000
0.0015,10,0.914601543274414,80000
0.0015,12,0.9002640161172275,80000
0.0015,14,0.887025344217296,80000
0.0015,16,0.8749678551422444,80000
0.0015,18,0.8603117027951637,80000
0.0015,20,0.847474842789083,80000
0.002,2,0.9437521062756588,80000
0.002,4,0.9276206744079342,80000
0.002,6,0.9118800778799628,80000
0.002,8,0.8931111953996795,80000
0.002,10,0.8797432401449397,80000
0.002,12,0.8615692103019726,80000
0.002,14,0.8425728647933254,80000
0.002,16,0.8250242217765067,80000
0.002,18,0.8070127629055092,80000
0.002,20,0.7865767514174341,80000
0.0025,2,0.9293943488768192,80000
0.0025,4,0.9066438934922872,80000
0.0025,6,0.8859038249119734,80000
0.0025,8,0.8645115580208329,80000
0.0025,10,0.8435613750806019,80000
0.0025,12,0.8210097338868988,80000
0.0025,14,0.7984305610873135,80000
0.0025,16,0.7740908572817436,80000
0.0025,18,0.7510603461773183,80000
0.0025,20,0.7268847663953957,80000
0.003,2,0.9132336332745792,80000
0.003,4,0.8841669805527717,80000
0.003,6,0.8600800799339308,80000
0.003,8,0.8328880029527532,80000
0.003,10,0.8057354442462397,80000
0.003,12,0.7796881525819216,80000
0.003,14,0.7490426529002225,80000
0.003,16,0.7264505141379509,80000
0.003,18,0.6964660597272241,80000
0.003,20,0.6696588034541654,80000
0.0035,2,0.8962792392640604,80000
0.0035,4,0.8655306015187052,80000
0.0035,6,0.8363599695962433,80000
0.0035,8,0.804329089956829,80000
0.0035,10,0.7727278007903702,80000
0.0035,12,0.7388643349244934,80000
0.0035,14,0.7065816337720088,80000
0.0035,16,0.6766496168128161,80000
0.0035,18,0.646442235985227,80000
0.0035,20,0.6197632950887813,80000
0.004,2,0.8826136970509977,80000
0.004,4,0.8434896179602449,80000
0.004,6,0.80863362557324,80000
0.004,8,0.7726478492597434,80000
0.004,10,0.734292901246901,80000
0.004,12,0.7027919109144518,80000
0.004,14,0.6662750897328907,80000
0.004,16,0.6344911950754986,80000
0.004,18,0.6015786820434824,80000
0.004,20,0.5705530036598018,80000
0.0045,2,0.8667264250292164,80000
0.0045,4,0.8228347158778735,80000
0.0045,6,0.7836325113918295,80000
0.0045,8,0.7446105612079434,80000
0.0045,10,0.702785222933118,80000
0.0045,12,0.6642268056275076,80000
0.0045,14,0.6257174914974255,80000
0.0045,16,0.5895679253914348,80000
0.0045,18,0.5579881160940937,80000
0.0045,20,0.5293128264085536,80000
0.005,2,0.8510811184824462,80000
0.005,4,0.8012808239433886,80000
0.005,6,0.7575191873812505,80000
0.005,8,0.7143339361841904,80000
0.005,10,0.6710280567957662,80000
0.005,12,0.6301823044039818,80000
0.005,14,0.5874728891979539,80000
0.005,16,0.5545204098029702,80000
0.005,18,0.5197286124271222,80000
0.005,20,0.4922911057047342,80000
