epsilon,QPA_2
0.0,0.1872184188998263
0.0025,0.0850596158439021
0.00275,0.0790959283275236
0.003,0.0743898544894855
0.00325,0.0693555111750003
0.0035,0.0659818056718588
0.00375,0.0609791896885404
0.004,0.0587935284027132
0.00425,0.0549757521510465
0.0045,0.0528036776758217
0.00475,0.0497230469605766
0.00025,0.1711733229948634
0.005,0.0477422020346985
0.00525,0.045390336087976
0.0055,0.0437949977855292
0.00575,0.0424728137713685
0.006,0.0402994805873162
0.00625,0.0396176520152842
0.0065,0.0380689576800906
0.00675,0.0373035168441066
0.007,0.0359984261413728
0.00725,0.0351118098586113
0.0005,0.1573272222117944
0.0075,0.0342221626140284
0.00775,0.0335239970990291
0.008,0.0335699622905834
0.00825,0.03275307204223
0.0085,0.0321993312827373
0.00875,0.032021182083607
0.009,0.0319406146061459
0.00925,0.0314470016083384
0.0095,0.0313556897991923
0.00975,0.0311693965589867
0.00075,0.1434395405736841
0.01,0.0313635432766647
0.001,0.1316486370173623
0.00125,0.1230279933865868
0.0015,0.1142194922864533
0.00175,0.1057493188749744
0.002,0.0972984853673975
0.00225,0.090508036524189
