epsilon,QPA_1
0.0,0.9759087217547154
0.0002307692307692,0.9740596190292248
0.0023076923076923,0.9578847439330764
0.0025384615384615,0.9560462359014542
0.0027692307692307,0.953029747180573
0.003,0.95187261808502
0.0032307692307692,0.9498993498754152
0.0034615384615384,0.9483403883265416
0.0036923076923076,0.9456163730574664
0.0039230769230769,0.9439398060756968
0.0041538461538461,0.9418286722384012
0.0043846153846153,0.940103488860651
0.0004615384615384,0.9723368333371588
0.0046153846153846,0.9376764456575456
0.0048461538461538,0.9356873092984964
0.005076923076923,0.933509103547157
0.0053076923076923,0.931646030389116
0.0055384615384615,0.9301637309992608
0.0057692307692307,0.9275632674699936
0.006,0.9251619737498996
0.0062307692307692,0.9232391181332772
0.0064615384615384,0.9204961596341068
0.0066923076923076,0.9189297209777396
0.0006923076923076,0.970573369779616
0.0069230769230769,0.917174112140596
0.0071538461538461,0.914452273237337
0.0073846153846153,0.9126601424675764
0.0076153846153846,0.9096535021272492
0.0078461538461538,0.9085583930935895
0.008076923076923,0.906156125433788
0.0083076923076923,0.9044152352408332
0.0085384615384615,0.9018024162443962
0.0087692307692307,0.898300058003241
0.009,0.8969658977830358
0.0009230769230769,0.9685808634032772
0.0011538461538461,0.9668456956360564
0.0013846153846153,0.9646949710962812
0.0016153846153846,0.962878668228314
0.0018461538461538,0.9614430640452992
0.002076923076923,0.9592574053202048
