epsilon,QPA_0
0.0,0.9849357640345042
0.0002307692307692,0.9813226417979592
0.0023076923076923,0.949485542136758
0.0025384615384615,0.9460225863924704
0.0027692307692307,0.9425743001308432
0.003,0.9391406212828176
0.0032307692307692,0.93572148803905
0.0034615384615384,0.932316838848682
0.0036923076923076,0.928926612418196
0.0039230769230769,0.9255507477106004
0.0041538461538461,0.9221891839441126
0.0043846153846153,0.9188418605913692
0.0004615384615384,0.977724824246732
0.0046153846153846,0.915508717378224
0.0048461538461538,0.9121896942826768
0.005076923076923,0.908884731534017
0.0053076923076923,0.9055937696115682
0.0055384615384615,0.9023167492439024
0.0057692307692307,0.8990536114076672
0.006,0.8958042973265159
0.0062307692307692,0.8925687484703027
0.0064615384615384,0.8893469065538314
0.0066923076923076,0.8861387135360635
0.0006923076923076,0.9741422466567352
0.0069230769230769,0.8829441116190203
0.0071538461538461,0.8797630432466832
0.0073846153846153,0.8765954511042165
0.0076153846153846,0.87344127811685
0.0078461538461538,0.870300467448853
0.008076923076923,0.8671729625027014
0.0083076923076923,0.8640587069178803
0.0085384615384615,0.8609576445701811
0.0087692307692307,0.8578697195705395
0.009,0.8547948762640655
0.0009230769230769,0.9705748445744432
0.0011538461538461,0.9670225538155172
0.0013846153846153,0.9634853104639376
0.0016153846153846,0.9599630508708276
0.0018461538461538,0.9564557116532142
0.002076923076923,0.9529632296932466
