epsilon,QPA_3
0.0,0.9780306643453984
0.0025,0.9677643681097768
0.005,0.957341160501137
0.0075,0.9464976270786896
0.01,0.9353957351365204
0.0125,0.9240621086035448
0.015,0.912482483778862
0.0175,0.9006794467023633
0.02,0.8888217222086316
0.0225,0.8769440341906467
0.025,0.865158409080415
0.0275,0.8526682507954013
0.03,0.8406070131837812
0.0325,0.8286992287298294
0.035,0.8168969026986639
0.0375,0.8044157551437094
0.04,0.7923628858435879
0.0425,0.7810639192068647
0.045,0.7697385328969025
0.0475,0.7584587680616903
0.05,0.7468892945798259
0.0525,0.735417979092894
0.055,0.7240260561744087
0.0575,0.7133683720201056
0.06,0.7025004056557537
0.0625,0.6931758017972455
0.065,0.6824587531848121
0.0675,0.6723771448172237
0.07,0.6617001365693292
0.0725,0.6520486219830638
0.075,0.6423193929182145
0.0775,0.6325098670292226
0.08,0.6234834276305155
0.0825,0.6147438841765157
0.085,0.6058116736049515
0.0875,0.5971832441696706
0.09,0.5884046348570804
0.0925,0.5798000820068091
0.095,0.5718834231294638
0.0975,0.5640903159032675
0.1,0.5563907816991793
