epsilon,QPA_0
0.0,0.9795114743762112
0.00025,0.974008794274554
0.0005,0.9685404368063876
0.00075,0.9631061835282626
0.001,0.9577058173936024
0.00125,0.9523391227440424
0.0015,0.9470058853007584
0.00175,0.9417058921553882
0.002,0.93643893176142
0.00225,0.9312047939257436
0.0025,0.9260032697997111
0.00275,0.9208341518707748
0.003,0.9156972339541004
0.00325,0.910592311183829
0.0035,0.9055191800048382
0.00375,0.9004776381645753
0.004,0.8954674847044272
0.00425,0.8904885199516968
0.0045,0.885540545511521
0.00475,0.8806233642584095
0.005,0.8757367803284447
0.00525,0.8708805991112378
0.0055,0.8660546272417862
0.00575,0.8612586725926293
0.006,0.8564925442660719
0.00625,0.8517560525861715
0.0065,0.8470490090910268
0.00675,0.8423712265252195
0.007,0.8377225188318306
0.00725,0.8331027011449343
0.0075,0.8285115897821986
0.00775,0.8239490022370355
0.008,0.8194147571712792
0.00825,0.8149086744077151
0.0085,0.8104305749227385
0.00875,0.8059802808388932
0.009,0.8015576154175847
0.00925,0.7971624030519888
0.0095,0.792794469259599
0.00975,0.7884536406751342
0.01,0.7841397450435954
