epsilon,QPA_2
0.000000,0.6231084507673592
0.002500,0.5938562903006767
0.002750,0.5901076181140684
0.003000,0.5844110548312796
0.003250,0.5819212888009518
0.003500,0.5771275144790143
0.003750,0.569962283086234
0.004000,0.5677593958052152
0.004250,0.5658298463008978
0.004500,0.5621714782349914
0.004750,0.5632559211346606
0.000250,0.6246518309960755
0.005000,0.5569435275626204
0.005250,0.5520954433408634
0.005500,0.5486962981125307
0.005750,0.548272461954401
0.006000,0.5457885294859292
0.006250,0.5450734781546029
0.006500,0.5415733777939129
0.006750,0.5402380824968958
0.007000,0.5390001723272523
0.007250,0.536999354126926
0.000500,0.6243887026794571
0.007500,0.5383831849142016
0.007750,0.5348948156853598
0.008000,0.5330489866352892
0.008250,0.5325395218391042
0.008500,0.530977776764139
0.008750,0.5321013210215456
0.009000,0.5305496673178269
0.009250,0.5303639551639516
0.009500,0.5283944939798847
0.009750,0.5317942796621743
0.000750,0.6224541944112868
0.010000,0.5285228740136405
0.001000,0.6190509602779928
0.001250,0.6157897617120787
0.001500,0.6119361427286018
0.001750,0.6079824557287454
0.002000,0.6032694575442328
0.002250,0.5979601897587076
