epsilon,QPA_2
0.000000,0.9349945994286246
0.002500,0.6520867785065997
0.002750,0.6388410992241997
0.003000,0.6261578846742948
0.003250,0.6160597114230544
0.003500,0.6062103587324331
0.003750,0.5932225539209955
0.004000,0.5907041812870105
0.004250,0.5817614954798468
0.004500,0.5754867105779513
0.004750,0.5658128623161874
0.000250,0.8885346551819872
0.005000,0.5640549229919269
0.005250,0.5615259624307949
0.005500,0.5555866747772029
0.005750,0.5518031138130449
0.006000,0.5475266505727664
0.006250,0.5443010572879937
0.006500,0.5433902085205484
0.006750,0.5443672682803534
0.007000,0.5400226313695353
0.007250,0.5384231530371284
0.000500,0.8479690441256998
0.007500,0.5363137122176099
0.007750,0.5360053347821844
0.008000,0.5336034480592935
0.008250,0.5312578069900817
0.008500,0.532471425475458
0.008750,0.5306959682558983
0.009000,0.5310042766939667
0.009250,0.5328944186488564
0.009500,0.529950408501918
0.009750,0.5299810291151591
0.000750,0.8123011979467915
0.010000,0.530170342308764
0.001000,0.7817149989723335
0.001250,0.7533545893805458
0.001500,0.7266435537287264
0.001750,0.7040526989704935
0.002000,0.6839745820654054
0.002250,0.6675054324114619
