epsilon,QPA_1
0.0,0.0005493700676356
0.0025,0.0213802284651485
0.00275,0.0228044483362036
0.003,0.0241995576712336
0.00325,0.0249216842851672
0.0035,0.025472045449332
0.00375,0.0265289097614525
0.004,0.027227779649683
0.00425,0.0279903639381085
0.0045,0.0283991673989655
0.00475,0.0290899928509999
0.00025,0.0034813552919472
0.005,0.0290308058232526
0.00525,0.0298569588505281
0.0055,0.0297875796619855
0.00575,0.0300911772986701
0.006,0.0302915913687025
0.00625,0.0306452209104821
0.0065,0.0307941782518155
0.00675,0.0306041205938842
0.007,0.0310304380959757
0.00725,0.0309596530567905
0.0005,0.0063718849095646
0.0075,0.0310871262196101
0.00775,0.0315704557372191
0.008,0.031187515459085
0.00825,0.0310659718266994
0.0085,0.0313179005760493
0.00875,0.0313575419179528
0.009,0.0310167852918017
0.00925,0.0310405155194964
0.0095,0.0311239066216423
0.00975,0.031146637739177
0.00075,0.0088147764315344
0.01,0.031270695573384
0.001,0.0109032526023734
0.00125,0.013382084422515
0.0015,0.0149347441869049
0.00175,0.0168436689106755
0.002,0.0184657010338365
0.00225,0.020361052964282
