epsilon,QPA_1
0.000000,0.4985276626510309
0.002500,0.5207102550326819
0.002750,0.5215126206362274
0.003000,0.5213191374785039
0.003250,0.5236043616142542
0.003500,0.5239064099693211
0.003750,0.5251994550712594
0.004000,0.5273671887034254
0.004250,0.5258704124862095
0.004500,0.5245568915559533
0.004750,0.5293166589672382
0.000250,0.5012504554821409
0.005000,0.527678076074053
0.005250,0.5278733479795424
0.005500,0.5307581042370735
0.005750,0.5296336029927617
0.006000,0.5297594781455173
0.006250,0.5282534892278599
0.006500,0.5291594789849896
0.006750,0.5302051832461644
0.007000,0.529712478272937
0.007250,0.5294120316618566
0.000500,0.5025081221125626
0.007500,0.5315439741097486
0.007750,0.5293214070885961
0.008000,0.5302617611501349
0.008250,0.5305004498439979
0.008500,0.5321230545445738
0.008750,0.5296839965599566
0.009000,0.5281017338134273
0.009250,0.5279321324750559
0.009500,0.5294199630929639
0.009750,0.5327759929958489
0.000750,0.5073951421646938
0.010000,0.5300768924627427
0.001000,0.5093471901837741
0.001250,0.5107936362202613
0.001500,0.5122852099550479
0.001750,0.5122949742725516
0.002000,0.5153496273013679
0.002250,0.51954884493141
