epsilon,QPA_nqpa2[-1]
0.0,-4.85722573273506e-17
2.5e-05,0.0010359073507683232
5e-05,0.0019786148440417393
7.500000000000001e-05,0.0028756827303901
0.0001,0.0038966096001045343
0.000125,0.004706036389643623
0.00015000000000000001,0.005826801490388056
0.000175,0.006553476298879278
0.0002,0.007451704842401437
0.00022500000000000002,0.008286898330460195
0.00025,0.00913204037220123
0.000275,0.009789518934716399
0.00030000000000000003,0.010860373444733274
0.00032500000000000004,0.011744705069745256
0.00035,0.012369495769237716
0.000375,0.012932617383542153
0.0004,0.013687156691174596
0.00042500000000000003,0.014426194961701708
0.00045000000000000004,0.014896732040681891
0.000475,0.016007860364443
0.0005,0.01663774041159689
0.0005250000000000001,0.017408904259159454
0.00055,0.017911854231043453
0.000575,0.01855896269231048
0.0006000000000000001,0.018907972981899838
0.000625,0.019654204201685704
0.0006500000000000001,0.020349755074596326
0.000675,0.02133780801536064
0.0007,0.021587887255233616
0.0007250000000000001,0.021854721851043736
0.00075,0.022539630386076676
0.0007750000000000001,0.02316844747887309
0.0008,0.02367860401918202
0.000825,0.024390039350615185
0.0008500000000000001,0.025203977685848304
0.000875,0.025450308456037397
0.0009000000000000001,0.025815068499788145
0.000925,0.0257554056089299
0.00095,0.02681345552033184
0.0009750000000000001,0.027317669773575352
0.001,0.027472080381467416
