epsilon,QPA_3
0.0,0.97590872175475
0.0025,0.9564169890186172
0.005,0.9350339586877172
0.0075,0.9124580553754316
0.01,0.8881319919581124
0.0125,0.8636128760409149
0.015,0.8387751037732023
0.0175,0.8139140511014584
0.02,0.7888901869800334
0.0225,0.7640079369160238
0.025,0.7392100628757425
0.0275,0.7159160334878819
0.03,0.6928892202116409
0.0325,0.6691299152645753
0.035,0.6472271303432413
0.0375,0.6263883500752767
0.04,0.6053712186911561
0.0425,0.5851809110695915
0.045,0.5666412680779508
0.0475,0.5476390490809909
0.05,0.5295460510424045
0.0525,0.5123285349299197
0.055,0.4964364328318013
0.0575,0.4801596160502493
0.06,0.4661235222894537
0.0625,0.4508088902391437
0.065,0.4371663277627131
0.0675,0.4240726265626005
0.07,0.4111965583187238
0.0725,0.3990761391972602
0.075,0.3875236585079602
0.0775,0.3771411315879467
0.08,0.3665908341538647
0.0825,0.3566639286441954
0.085,0.3459434437697301
0.0875,0.3371168910278004
0.09,0.3288066569620235
0.0925,0.3200297283727975
0.095,0.3122302176065327
0.0975,0.3043290650663156
0.1,0.2974717273364712
