epsilon,QPA_nqpa0[-1]
0.000000,-7.979727989493313e-16
0.000250,-7.979727989493313e-16
0.000500,-7.979727989493313e-16
0.000750,-7.979727989493313e-16
0.001000,-7.979727989493313e-16
0.001250,-7.979727989493313e-16
0.001500,-7.979727989493313e-16
0.001750,-7.979727989493313e-16
0.002000,-7.979727989493313e-16
0.002250,-7.979727989493313e-16
0.002500,-7.979727989493313e-16
0.002750,-7.979727989493313e-16
0.003000,-7.979727989493313e-16
0.003250,-7.979727989493313e-16
0.003500,-7.979727989493313e-16
0.003750,-7.979727989493313e-16
0.004000,-7.979727989493313e-16
0.004250,-7.979727989493313e-16
0.004500,-7.979727989493313e-16
0.004750,-7.979727989493313e-16
0.005000,-7.979727989493313e-16
0.005250,-7.979727989493313e-16
0.005500,-7.979727989493313e-16
0.005750,-7.979727989493313e-16
0.006000,-7.979727989493313e-16
0.006250,-7.979727989493313e-16
0.006500,-7.979727989493313e-16
0.006750,-7.979727989493313e-16
0.007000,-7.979727989493313e-16
0.007250,-7.979727989493313e-16
0.007500,-7.979727989493313e-16
0.007750,-7.979727989493313e-16
0.008000,-7.979727989493313e-16
0.008250,-7.979727989493313e-16
0.008500,-7.979727989493313e-16
0.008750,-7.979727989493313e-16
0.009000,-7.979727989493313e-16
0.009250,-7.979727989493313e-16
0.009500,-7.979727989493313e-16
0.009750,-7.979727989493313e-16
0.010000,-7.979727989493313e-16
