epsilon,QPA_2
0.000000,0.934739773244869
0.002500,0.6530424170585817
0.002750,0.6343527189892975
0.003000,0.6273319113679696
0.003250,0.6171677868500166
0.003500,0.6050429046609233
0.003750,0.5942173667494217
0.004000,0.5886642191428152
0.004250,0.5819032994613305
0.004500,0.5760298334957402
0.004750,0.567758524828655
0.000250,0.8892562623176788
0.005000,0.5652326655541515
0.005250,0.5579244252403817
0.005500,0.5545719929624238
0.005750,0.552310643237402
0.006000,0.5496194370039066
0.006250,0.5458749090204614
0.006500,0.5467595171854273
0.006750,0.5427067668223581
0.007000,0.5416422094445027
0.007250,0.5357695922677388
0.000500,0.8489541212311369
0.007500,0.5373569289404101
0.007750,0.534983012142859
0.008000,0.5363158884355752
0.008250,0.530533735320031
0.008500,0.5342014152790346
0.008750,0.5310531926531651
0.009000,0.5286978728099102
0.009250,0.5335053376043389
0.009500,0.529937633473316
0.009750,0.5293853326736829
0.000750,0.8127299252208245
0.010000,0.529368661862286
0.001000,0.7811775734502693
0.001250,0.7518401247068549
0.001500,0.7288194925219211
0.001750,0.7058007196859732
0.002000,0.6869435868515621
0.002250,0.6653720492762811
