epsilon,steps,fidelity,shots
0.0,2,0.9999999999999843,20000
0.0,4,1.0000000000000542,20000
0.0,6,0.9999999999999498,20000
0.0,8,0.999999999999888,20000
0.0,10,1.0000000000000022,20000
0.0,12,1.0000000000000104,20000
0.0,14,1.0000000000000129,20000
0.0,16,1.00000000000001,20000
0.0,18,0.9999999999999584,20000
0.0,20,1.000000000000116,20000
0.0005,2,0.987021768432975,20000
0.0005,4,0.9847186247043026,20000
0.0005,6,0.979680105964968,20000
0.0005,8,0.976481099872681,20000
0.0005,10,0.975691872171349,20000
0.0005,12,0.9724835894977264,20000
0.0005,14,0.968003004417366,20000
0.0005,16,0.9653115511429003,20000
0.0005,18,0.964957505128958,20000
0.0005,20,0.9616133345092645,20000
0.001,2,0.9721986792446404,20000
0.001,4,0.9640796292274936,20000
0.001,6,0.9604675304212472,20000
0.001,8,0.9518821802997488,20000
0.001,10,0.9477984294499346,20000
0.001,12,0.9418792981096724,20000
0.001,14,0.9373958500009432,20000
0.001,16,0.9257197786160122,20000
0.001,18,0.9239741746764244,20000
0.001,20,0.9146075248894546,20000
0.0015,2,0.9588779247844612,20000
0.0015,4,0.9476674191348788,20000
0.0015,6,0.9358599798742548,20000
0.0015,8,0.928537434673396,20000
0.0015,10,0.91724515832532,20000
0.0015,12,0.9072459506126052,20000
0.0015,14,0.8936876677095558,20000
0.0015,16,0.8847961260602557,20000
0.0015,18,0.8729795266792977,20000
0.0015,20,0.8587843816094598,20000
0.002,2,0.9456157300012888,20000
0.002,4,0.9270830429261134,20000
0.002,6,0.9158558067948932,20000
0.002,8,0.8989279963616884,20000
0.002,10,0.8832387730339745,20000
0.002,12,0.8674465908268819,20000
0.002,14,0.8519948547166887,20000
0.002,16,0.8351208099833795,20000
0.002,18,0.8156938695087389,20000
0.002,20,0.8031584999091949,20000
0.0025,2,0.9287471598342364,20000
0.0025,4,0.9074889632309062,20000
0.0025,6,0.889036073221205,20000
0.0025,8,0.8698881212459948,20000
0.0025,10,0.8521344341942152,20000
0.0025,12,0.8299837580839124,20000
0.0025,14,0.8054048963133161,20000
0.0025,16,0.7857935458058611,20000
0.0025,18,0.7651509452127245,20000
0.0025,20,0.7391687267230966,20000
0.003,2,0.9125952784808232,20000
0.003,4,0.8859933731268813,20000
0.003,6,0.863720596801671,20000
0.003,8,0.8400026712804193,20000
0.003,10,0.8145541876591164,20000
0.003,12,0.7843849452434558,20000
0.003,14,0.7622459120236914,20000
0.003,16,0.7334707535088495,20000
0.003,18,0.7117521299588965,20000
0.003,20,0.6814253519588334,20000
0.0035,2,0.8985263517101829,20000
0.0035,4,0.8675933351657623,20000
0.0035,6,0.8372282459886594,20000
0.0035,8,0.8098122677861774,20000
0.0035,10,0.7808643306981627,20000
0.0035,12,0.7495734093985812,20000
0.0035,14,0.7150874664414233,20000
0.0035,16,0.6892196569572456,20000
0.0035,18,0.6518170875798427,20000
0.0035,20,0.6270795227521968,20000
0.004,2,0.8807238773047537,20000
0.004,4,0.8443487610759163,20000
0.004,6,0.8148336012222486,20000
0.004,8,0.7844723894213018,20000
0.004,10,0.7428463347224689,20000
0.004,12,0.7093164469437843,20000
0.004,14,0.6778920149064412,20000
0.004,16,0.6387564732353268,20000
0.004,18,0.6097167670545054,20000
0.004,20,0.5771636511188986,20000
0.0045,2,0.867668171623086,20000
0.0045,4,0.8245764659843146,20000
0.0045,6,0.7912316750511881,20000
0.0045,8,0.7502430300256728,20000
0.0045,10,0.7094799876024688,20000
0.0045,12,0.6688352587837897,20000
0.0045,14,0.6353505874272722,20000
0.0045,16,0.597986161487951,20000
0.0045,18,0.5664727631635265,20000
0.0045,20,0.5381110735907908,20000
0.005,2,0.8513821662036463,20000
0.005,4,0.8057298046736858,20000
0.005,6,0.7598903696940217,20000
0.005,8,0.7198430307221119,20000
0.005,10,0.6757882311388888,20000
0.005,12,0.6355609750477619,20000
0.005,14,0.5950454523732163,20000
0.005,16,0.5606998823098184,20000
0.005,18,0.5242804047893938,20000
0.005,20,0.4941883741932723,20000
