epsilon,QPA_0
0.000000,2.0747292772682613e-15
0.002500,2.0747292772682613e-15
0.002750,2.0747292772682613e-15
0.003000,2.0747292772682613e-15
0.003250,2.0747292772682613e-15
0.003500,2.0747292772682613e-15
0.003750,2.0747292772682613e-15
0.004000,2.0747292772682613e-15
0.004250,2.0747292772682613e-15
0.004500,2.0747292772682613e-15
0.004750,2.0747292772682613e-15
0.000250,2.0747292772682613e-15
0.005000,2.0747292772682613e-15
0.005250,2.0747292772682613e-15
0.005500,2.0747292772682613e-15
0.005750,2.0747292772682613e-15
0.006000,2.0747292772682613e-15
0.006250,2.0747292772682613e-15
0.006500,2.0747292772682613e-15
0.006750,2.0747292772682613e-15
0.007000,2.0747292772682613e-15
0.007250,2.0747292772682613e-15
0.000500,2.0747292772682613e-15
0.007500,2.0747292772682613e-15
0.007750,2.0747292772682613e-15
0.008000,2.0747292772682613e-15
0.008250,2.0747292772682613e-15
0.008500,2.0747292772682613e-15
0.008750,2.0747292772682613e-15
0.009000,2.0747292772682613e-15
0.009250,2.0747292772682613e-15
0.009500,2.0747292772682613e-15
0.009750,2.0747292772682613e-15
0.000750,2.0747292772682613e-15
0.010000,2.0747292772682613e-15
0.001000,2.0747292772682613e-15
0.001250,2.0747292772682613e-15
0.001500,2.0747292772682613e-15
0.001750,2.0747292772682613e-15
0.002000,2.0747292772682613e-15
0.002250,2.0747292772682613e-15
