epsilon,QPA_3
0.0,0.9381724877825814
0.0025,0.9163760411390794
0.005,0.8933517686810715
0.0075,0.8675779044358902
0.01,0.8410396683207885
0.0125,0.8148183283723732
0.015,0.7891269534740302
0.0175,0.7617568331103816
0.02,0.7351232273982667
0.0225,0.7088559351525578
0.025,0.6830800444691475
0.0275,0.6588693576059265
0.03,0.6346841369379771
0.0325,0.610438682728796
0.035,0.5867014583740437
0.0375,0.5648152010682538
0.04,0.5429925306517356
0.0425,0.5243526289114016
0.045,0.5049750509752965
0.0475,0.4872847161847407
0.05,0.4683540218969796
0.0525,0.4505494947668125
0.055,0.4340826646261978
0.0575,0.416958765262869
0.06,0.4045497823416551
0.0625,0.3897076144299957
0.065,0.3764684578553944
0.0675,0.3609153589125237
0.07,0.3512005145761152
0.0725,0.3392444163951852
0.075,0.3277267367779543
0.0775,0.3149305279061639
0.08,0.3061152815057248
0.0825,0.2962515341834512
0.085,0.2848831503492295
0.0875,0.2758345992912165
0.09,0.2701859137662946
0.0925,0.2602269879041816
0.095,0.2523771376127996
0.0975,0.2456143944273215
0.1,0.2383093294903718
