epsilon,QPA_1
0.0,0.2497312831785254
0.00025,0.2304057126653464
0.000275,0.2311521221194836
0.0003,0.2308934546802469
0.000325,0.2284643465098625
0.00035,0.2257804374150291
0.000375,0.2251914792708921
0.0004,0.2238254263409262
0.000425,0.22378124821357
0.00045,0.2211577514939861
0.000475,0.2158966534261015
2.5e-05,0.2459400867592139
0.0005,0.2166844286358915
0.000525,0.2144839035671804
0.00055,0.2136657913086524
0.000575,0.2125102420387023
0.0006,0.2114028032848204
0.000625,0.2097276547426901
0.00065,0.2085569420973144
0.000675,0.2067690658146075
0.0007,0.2049450981911823
0.000725,0.2024516966091336
5e-05,0.2460062471308162
0.00075,0.2022785084827072
0.000775,0.2002220841704328
0.0008,0.1990964406980947
0.000825,0.1995646760534518
0.00085,0.198224491243961
0.000875,0.1963333168707399
0.0009,0.1937533376396248
0.000925,0.1929316119137395
0.00095,0.191557563636021
0.000975,0.1908258997267823
7.500000000000001e-05,0.2453882328189937
0.001,0.1895828535930296
0.0001,0.2418339877695303
0.000125,0.2424042478778203
0.00015,0.2408524439195017
0.000175,0.2381434383058217
0.0002,0.234788079267548
0.000225,0.2334663787311268
