epsilon,steps,fidelity,shots
0.0,2,0.9999999999999492,50000
0.0,4,0.999999999999988,50000
0.0,6,0.9999999999999966,50000
0.0,8,0.9999999999998882,50000
0.0,10,0.9999999999999633,50000
0.0,12,0.9999999999999656,50000
0.0,14,0.9999999999999996,50000
0.0,16,0.9999999999999402,50000
0.0,18,0.9999999999999784,50000
0.0,20,1.0000000000000546,50000
0.0005,2,0.9850599818901454,50000
0.0005,4,0.981182012918642,50000
0.0005,6,0.9797726439077404,50000
0.0005,8,0.977277114687199,50000
0.0005,10,0.9749802379162944,50000
0.0005,12,0.973082086882057,50000
0.0005,14,0.9706892854890814,50000
0.0005,16,0.9684266524495966,50000
0.0005,18,0.9663342485072888,50000
0.0005,20,0.9651857567126926,50000
0.001,2,0.9698851621457834,50000
0.001,4,0.9621288656708572,50000
0.001,6,0.9564555643233128,50000
0.001,8,0.9517633995114322,50000
0.001,10,0.9465222005695368,50000
0.001,12,0.9416777368872596,50000
0.001,14,0.9358685643097312,50000
0.001,16,0.9301777505246148,50000
0.001,18,0.9230796517572416,50000
0.001,20,0.9171756137263976,50000
0.0015,2,0.9522935709493566,50000
0.0015,4,0.9406913214684192,50000
0.0015,6,0.93254604737842,50000
0.0015,8,0.92383640837671,50000
0.0015,10,0.9151722615006304,50000
0.0015,12,0.9048150430412456,50000
0.0015,14,0.8946236846329825,50000
0.0015,16,0.8842970598962183,50000
0.0015,18,0.8735529714319175,50000
0.0015,20,0.8613358105834882,50000
0.002,2,0.935686015783642,50000
0.002,4,0.9186553646349304,50000
0.002,6,0.9079924183434184,50000
0.002,8,0.8943303207491894,50000
0.002,10,0.8791671298588308,50000
0.002,12,0.8658527305651067,50000
0.002,14,0.8500278974487671,50000
0.002,16,0.8357655674738471,50000
0.002,18,0.8180581915716191,50000
0.002,20,0.8004039986155687,50000
0.0025,2,0.9176005231212618,50000
0.0025,4,0.8986426098561962,50000
0.0025,6,0.8803198531354198,50000
0.0025,8,0.8627578319489837,50000
0.0025,10,0.8448544335574701,50000
0.0025,12,0.8261912879592097,50000
0.0025,14,0.8032565486312503,50000
0.0025,16,0.7838913714158654,50000
0.0025,18,0.7625019393239657,50000
0.0025,20,0.7378483934653,50000
0.003,2,0.9012156797402444,50000
0.003,4,0.8740360881957271,50000
0.003,6,0.8504790426515904,50000
0.003,8,0.8284559370695879,50000
0.003,10,0.8073854517845528,50000
0.003,12,0.7834954893121615,50000
0.003,14,0.7566199311012555,50000
0.003,16,0.7298383613938659,50000
0.003,18,0.7069727101973157,50000
0.003,20,0.6778361825273613,50000
0.0035,2,0.879810407969732,50000
0.0035,4,0.8500347945766554,50000
0.0035,6,0.8248297594577504,50000
0.0035,8,0.7969311088975024,50000
0.0035,10,0.7663275505871162,50000
0.0035,12,0.7390948086048265,50000
0.0035,14,0.7111317959359226,50000
0.0035,16,0.6791688566863113,50000
0.0035,18,0.6522116614277663,50000
0.0035,20,0.6211439556445898,50000
0.004,2,0.860342802874215,50000
0.004,4,0.8279501373962446,50000
0.004,6,0.7961723091297709,50000
0.004,8,0.761974019375406,50000
0.004,10,0.7303089114559429,50000
0.004,12,0.6952976593280578,50000
0.004,14,0.6648277377014569,50000
0.004,16,0.6328927052914626,50000
0.004,18,0.6032538835830178,50000
0.004,20,0.5711768141279543,50000
0.0045,2,0.8430270018236891,50000
0.0045,4,0.8029271131552315,50000
0.0045,6,0.7700761727339581,50000
0.0045,8,0.7311384802842489,50000
0.0045,10,0.6940745288966396,50000
0.0045,12,0.6569308705828607,50000
0.0045,14,0.6205642976945366,50000
0.0045,16,0.5884913901869744,50000
0.0045,18,0.5567868836378329,50000
0.0045,20,0.5262581075554609,50000
0.005,2,0.8246344767740623,50000
0.005,4,0.7765453592091904,50000
0.005,6,0.7397368992685537,50000
0.005,8,0.6983241956479511,50000
0.005,10,0.6583160925992426,50000
0.005,12,0.6216439818643333,50000
0.005,14,0.5828866623436273,50000
0.005,16,0.5501929349364189,50000
0.005,18,0.5171124403137385,50000
0.005,20,0.4882686994222795,50000
