epsilon,steps,fidelity,shots
0.0,18,0.9999999999999922,100000
0.0001,18,0.984671499196922,100000
0.0002,18,0.9696434589880436,100000
0.0003,18,0.95491023792259,100000
0.0004,18,0.9404662958887234,100000
0.0005,18,0.9263061923741454,100000
0.0006,18,0.9124245847551702,100000
0.0007,18,0.8988162266136448,100000
0.0008,18,0.885475966081734,100000
0.0009,18,0.8723987442137219,100000
0.001,18,0.85957959338474,100000
