epsilon,QPA_1
0.0,0.0005528685543991
0.00025,0.0035853410704693
0.000275,0.0038573109168841
0.0003,0.0040272853051129
0.000325,0.004346468645032
0.00035,0.0046145366461172
0.000375,0.0049966987745992
0.0004,0.0051853130282593
0.000425,0.0054691977923439
0.00045,0.0058820100297566
0.000475,0.0061423024302363
2.5e-05,0.0008791325586124
0.0005,0.0061736833944646
0.000525,0.0066736378734331
0.00055,0.0067359308294286
0.000575,0.0070382100054189
0.0006,0.0073299390071254
0.000625,0.0076171554030633
0.00065,0.0076574615775982
0.000675,0.0079461686501471
0.0007,0.0084320332126575
0.000725,0.0085627455468323
5e-05,0.0011360388598206
0.00075,0.0086844515252816
0.000775,0.0091854196246093
0.0008,0.0093582961529588
0.000825,0.0095576792889869
0.00085,0.009681709739928
0.000875,0.0099490561485524
0.0009,0.0102477855782463
0.000925,0.0104701745432452
0.00095,0.0107457030015384
0.000975,0.0109544390634703
7.500000000000001e-05,0.0014379827374003
0.001,0.0113371981664779
0.0001,0.0017886888763732
0.000125,0.0020875947544707
0.00015,0.0023746349729403
0.000175,0.0026428814113808
0.0002,0.0029912623616185
0.000225,0.0032140653211898
