epsilon,QPA_1
0.0,0.9999999999999892
0.0002307692307692,0.9983095532487672
0.0004615384615384,0.9967795186030222
0.0009230769230769,0.9934008337705268
0.0006923076923076,0.995143762578003
0.0011538461538461,0.9915569594787024
0.0013846153846153,0.9901591643387526
0.0016153846153846,0.9880406926533222
0.002076923076923,0.98471432136934
0.0018461538461538,0.9864882661230252
0.0023076923076923,0.9832174225793792
0.0025384615384615,0.9809891959648238
0.0027692307692307,0.978475095250929
0.003,0.9771844252029191
0.0032307692307692,0.9749372368479892
0.0034615384615384,0.9737236495726626
0.0036923076923076,0.9716146266817078
0.0039230769230769,0.9696838667992816
0.0041538461538461,0.9678788849653424
0.0043846153846153,0.9654015055964592
0.0048461538461538,0.9625495317799316
0.0046153846153846,0.9641795620277794
0.005076923076923,0.9596341128957612
0.0053076923076923,0.9581232922355164
0.0055384615384615,0.9559303837358945
0.0057692307692307,0.9543332578614628
0.006,0.951927651552908
0.0064615384615384,0.9490971851805008
0.0062307692307692,0.9506783025951372
0.0066923076923076,0.9455262958456316
0.0069230769230769,0.9440101320978972
0.0071538461538461,0.9430973927737604
0.0073846153846153,0.9403746895116591
0.0076153846153846,0.9391084255666816
0.0078461538461538,0.9361212918133084
0.0083076923076923,0.9325406803359066
0.008076923076923,0.9347685981331652
0.0085384615384615,0.9298409134940856
0.0087692307692307,0.9281510629815012
0.009,0.9249841219875548
