epsilon,QPA_0
0.0,1.0000000000000056
0.0002307692307692,0.9934685229905392
0.0004615384615384,0.9845214218795684
0.0006923076923076,0.9799055831913074
0.0009230769230769,0.9718910639209284
0.0011538461538461,0.9623900795887748
0.0013846153846153,0.9559034660026844
0.0016153846153846,0.9519100576016712
0.0018461538461538,0.945475962760341
0.002076923076923,0.934444893044244
0.0023076923076923,0.9317076532230308
0.0025384615384615,0.9241228879157596
0.0027692307692307,0.9172358031773492
0.003,0.9086721826485455
0.0032307692307692,0.9000508167033131
0.0034615384615384,0.8963392857517418
0.0036923076923076,0.8896489831469697
0.0039230769230769,0.890434159205498
0.0041538461538461,0.8779623585041292
0.0043846153846153,0.8723273374369857
0.0046153846153846,0.8677489602429468
0.0048461538461538,0.8604539717261138
0.005076923076923,0.8577414212714203
0.0053076923076923,0.8493538459550163
0.0055384615384615,0.8440975491225756
0.0057692307692307,0.8356746143213185
0.006,0.827149493051475
0.0062307692307692,0.8201452707333788
0.0064615384615384,0.8190606527388481
0.0066923076923076,0.8160162674668653
0.0069230769230769,0.8134599663286224
0.0071538461538461,0.8038051884233134
0.0073846153846153,0.7967533658402023
0.0076153846153846,0.7873855377054152
0.0078461538461538,0.7895259228106677
0.008076923076923,0.7882577507398357
0.0083076923076923,0.7772140717934823
0.0085384615384615,0.7663481943366479
0.0087692307692307,0.7624300927257693
0.009,0.7598821164544246
