epsilon,QPA_2
0.0,0.999999999999998
0.0002307692307692,0.9988490124680424
0.0006923076923076,0.9966365530139536
0.0004615384615384,0.9979930846824516
0.0009230769230769,0.9957204334535984
0.0011538461538461,0.99471775025734
0.0016153846153846,0.9921442374405344
0.0013846153846153,0.993529150503602
0.0018461538461538,0.9915861790737984
0.002076923076923,0.9898212789201436
0.0023076923076923,0.989008608269186
0.0025384615384615,0.9872211686025134
0.0027692307692307,0.9861443848760982
0.0032307692307692,0.9838272475842648
0.003,0.985293395784289
0.0034615384615384,0.9830954325830464
0.0036923076923076,0.981875826727988
0.0039230769230769,0.9797132350636136
0.0041538461538461,0.9788254960039712
0.0043846153846153,0.9774318963897216
0.0046153846153846,0.9766004209108744
0.0048461538461538,0.9753826947327252
0.005076923076923,0.9736123408753116
0.0053076923076923,0.972604063598054
0.0057692307692307,0.969086796066423
0.0055384615384615,0.9708621498605692
0.006,0.9678931300024324
0.0062307692307692,0.9677940585166428
0.0066923076923076,0.9635692586274364
0.0064615384615384,0.9655934481102773
0.0069230769230769,0.9629911050015793
0.0071538461538461,0.9611075135051914
0.0076153846153846,0.9579161400448382
0.0073846153846153,0.9589117353225024
0.0078461538461538,0.9562667682533824
0.008076923076923,0.9554552574961496
0.0085384615384615,0.9527148117075253
0.0083076923076923,0.9539083890452326
0.0087692307692307,0.951591946741218
0.009,0.9494538765300572
