epsilon,steps,fidelity,shots
0.0,2,1.0000000000000322,80000
0.0,4,1.0000000000000415,80000
0.0,6,0.9999999999999956,80000
0.0,8,0.99999999999999,80000
0.0,10,1.000000000000009,80000
0.0,12,1.000000000000014,80000
0.0,14,1.0000000000000395,80000
0.0,16,1.0000000000000222,80000
0.0,18,0.9999999999999396,80000
0.0,20,1.0000000000000624,80000
0.0005,2,0.9801363719190842,80000
0.0005,4,0.9754128936715876,80000
0.0005,6,0.972245579950944,80000
0.0005,8,0.967902203607112,80000
0.0005,10,0.9637200892288924,80000
0.0005,12,0.9602794189366256,80000
0.0005,14,0.956498299967405,80000
0.0005,16,0.9521442910700336,80000
0.0005,18,0.9487584748089318,80000
0.0005,20,0.943679256033785,80000
0.001,2,0.9625871165637075,80000
0.001,4,0.9518380657145468,80000
0.001,6,0.944024104730422,80000
0.001,8,0.9346688090965511,80000
0.001,10,0.9271519489771426,80000
0.001,12,0.9188864120175324,80000
0.001,14,0.9096923123515815,80000
0.001,16,0.8993871789640182,80000
0.001,18,0.890689060764677,80000
0.001,20,0.8814628193677744,80000
0.0015,2,0.94323810360586,80000
0.0015,4,0.9290106914805196,80000
0.0015,6,0.9170987391817582,80000
0.0015,8,0.902260578707504,80000
0.0015,10,0.8902437316474927,80000
0.0015,12,0.8770032813129809,80000
0.0015,14,0.862269621707721,80000
0.0015,16,0.8463279531990693,80000
0.0015,18,0.8327686977814022,80000
0.0015,20,0.817981593789099,80000
0.002,2,0.9257025356865458,80000
0.002,4,0.9066178331608418,80000
0.002,6,0.8883326389885716,80000
0.002,8,0.8707354609368843,80000
0.002,10,0.8530889569860518,80000
0.002,12,0.8352539337107558,80000
0.002,14,0.8158811945721587,80000
0.002,16,0.7948603764566912,80000
0.002,18,0.7766612591958507,80000
0.002,20,0.7576093289836296,80000
0.0025,2,0.9097571653002196,80000
0.0025,4,0.8837621070419488,80000
0.0025,6,0.8604587608781544,80000
0.0025,8,0.839528437173822,80000
0.0025,10,0.8173202916739126,80000
0.0025,12,0.7896113637756482,80000
0.0025,14,0.7683424120718362,80000
0.0025,16,0.7439368672792107,80000
0.0025,18,0.720787045039992,80000
0.0025,20,0.6955501732021663,80000
0.003,2,0.8945652768128226,80000
0.003,4,0.8649521573877612,80000
0.003,6,0.8356243602440724,80000
0.003,8,0.8110712706855264,80000
0.003,10,0.7825906517421038,80000
0.003,12,0.7528302638974086,80000
0.003,14,0.7269986881124304,80000
0.003,16,0.6985765430802775,80000
0.003,18,0.6703427689428099,80000
0.003,20,0.6433615954140095,80000
0.0035,2,0.8784743911017351,80000
0.0035,4,0.8425122967279548,80000
0.0035,6,0.8101913234994935,80000
0.0035,8,0.7767389716555216,80000
0.0035,10,0.7470326736214629,80000
0.0035,12,0.712987271967208,80000
0.0035,14,0.6829934465017155,80000
0.0035,16,0.6523260423182164,80000
0.0035,18,0.6250106009092642,80000
0.0035,20,0.5954150608931339,80000
0.004,2,0.8639451397051892,80000
0.004,4,0.8224022604551022,80000
0.004,6,0.7890258575777498,80000
0.004,8,0.7513519503590013,80000
0.004,10,0.7138947609204238,80000
0.004,12,0.6785814331538281,80000
0.004,14,0.6450886503757439,80000
0.004,16,0.6117767799008054,80000
0.004,18,0.5818715670009463,80000
0.004,20,0.553444404293496,80000
0.0045,2,0.8510070145067294,80000
0.0045,4,0.8059935217924117,80000
0.0045,6,0.7613094581214002,80000
0.0045,8,0.7209767238640645,80000
0.0045,10,0.6834819164366079,80000
0.0045,12,0.6422066384123509,80000
0.0045,14,0.6078474662893271,80000
0.0045,16,0.574054097708299,80000
0.0045,18,0.5432484401781771,80000
0.0045,20,0.5131612698830531,80000
0.005,2,0.8356283486862156,80000
0.005,4,0.787939437802212,80000
0.005,6,0.740260190608134,80000
0.005,8,0.6951026169998383,80000
0.005,10,0.6528989396219709,80000
0.005,12,0.6109070695617645,80000
0.005,14,0.5743291839482139,80000
0.005,16,0.5394395726752187,80000
0.005,18,0.5086282944928079,80000
0.005,20,0.4818362303650019,80000
