epsilon,QPA_2
0.0,0.97590872175475
0.0025,0.9576250086736676
0.005,0.9368778385764632
0.0075,0.9147061629772704
0.01,0.8909382246011527
0.0125,0.8669669894114577
0.015,0.8424145144422127
0.0175,0.8178490183880321
0.02,0.7924750112948783
0.0225,0.7676518137170893
0.025,0.743652184367903
0.0275,0.7196506899898637
0.03,0.6957956721721362
0.0325,0.6736248769711122
0.035,0.6513767468204381
0.0375,0.6297978253730222
0.04,0.6091197659760398
0.0425,0.5891197885269721
0.045,0.5692083103631167
0.0475,0.5514428287505738
0.05,0.5331295135335036
0.0525,0.5165827809372648
0.055,0.5001070029485818
0.0575,0.4845536457685339
0.06,0.4684464376491136
0.0625,0.4542143122683242
0.065,0.4406915121503576
0.0675,0.4275758654748844
0.07,0.4145191394307252
0.0725,0.4029867617834609
0.075,0.3914277038874587
0.0775,0.3797291077627082
0.08,0.3694200720990676
0.0825,0.3591311906680371
0.085,0.3497883093921295
0.0875,0.3408699684213792
0.09,0.3320623716392613
0.0925,0.3231036190814439
0.095,0.3147600170850817
0.0975,0.3073058127002318
0.1,0.3000809146197222
