epsilon,QPA_1
0.0,0.989676033702164
0.0025,0.9603507357690004
0.005,0.928239166178163
0.0075,0.8941905987438249
0.01,0.8590547509596673
0.0125,0.8227455775151853
0.015,0.7880514998227225
0.0175,0.7539450187064968
0.02,0.720239584374917
0.0225,0.687091221023067
0.025,0.6553619307122279
0.0275,0.6270152608934285
0.03,0.598057599588587
0.0325,0.5710211217549813
0.035,0.5452732132969533
0.0375,0.5211707057130799
0.04,0.4985301579503318
0.0425,0.4769104303873608
0.045,0.4562313678091458
0.0475,0.4370757527268141
0.05,0.4189652719771071
0.0525,0.4018199210300489
0.055,0.3855516787949302
0.0575,0.3711359466719508
0.06,0.3569924164336979
0.0625,0.3433671055264533
0.065,0.3311773540812787
0.0675,0.3198443704284222
0.07,0.3087003971117081
0.0725,0.2982104006298445
0.075,0.2890342681257178
0.0775,0.2794430661250691
0.08,0.271310222078909
0.0825,0.2625947053179013
0.085,0.2555287239214591
0.0875,0.2481226196327071
0.09,0.2415656896779661
0.0925,0.2347222494685646
0.095,0.2284356878327053
0.0975,0.2234340577799126
0.1,0.2179469768926115
