epsilon,QPA_2
0.0,0.186890659335045
0.0025,0.095763000752698
0.00275,0.0910018623104699
0.003,0.0849448331027452
0.00325,0.081061298103053
0.0035,0.0761025547628124
0.00375,0.0726680465457874
0.004,0.0682722777181457
0.00425,0.0653627101040504
0.0045,0.0622542798517625
0.00475,0.0596434125480448
0.00025,0.1724649330028836
0.005,0.0570663704574695
0.00525,0.0533994285166176
0.0055,0.0514073498754007
0.00575,0.0486527857922704
0.006,0.0471893360835395
0.00625,0.0447357649176156
0.0065,0.0429924872904222
0.00675,0.0416931917158085
0.007,0.0402212150667204
0.00725,0.0379736015616049
0.0005,0.1604039018095485
0.0075,0.0371930548519301
0.00775,0.036162717012547
0.008,0.0348244899557953
0.00825,0.0342205172219889
0.0085,0.0332582087850987
0.00875,0.0327559657977493
0.009,0.0325357771333715
0.00925,0.0313284807196487
0.0095,0.0319114995610575
0.00975,0.031441538892931
0.00075,0.1499728995754634
0.01,0.0313653220458574
0.001,0.1404586956045732
0.00125,0.1309703904987047
0.0015,0.1219895207282358
0.00175,0.1155626025300516
0.002,0.1083716610600553
0.00225,0.1018238090562602
