k,V0,Omega_max,Delta_start,T_ramp_up,T_sweep,T_ramp_down,fidelity
4,251327412.28718346,18849555.92153876,-150796447.37231007,1.98e-06,2.04e-06,1.98e-06,0.5274573056113754
