k,V0,Omega_max,Delta_start,T_ramp_up,T_sweep,T_ramp_down,fidelity
4,251327412.28718346,13823007.675795091,-138230076.75795087,9.9e-07,1.02e-06,9.9e-07,0.4123642894519619
