k,V0,Omega_max,Delta_start,T_ramp_up,T_sweep,T_ramp_down,fidelity
4,251327412.28718346,18472564.80310798,-31415926.535897933,4.95e-07,5.1e-07,4.95e-07,0.7566511910704975
