k,V0,Omega_max,Delta_start,T_ramp_up,T_sweep,T_ramp_down,fidelity
4,251327412.28718346,18598228.509251576,-30159289.474462014,6.27e-07,6.46e-07,6.27e-07,0.7202592194490607
