k,V0,Omega_max,Delta_start,T_ramp_up,T_sweep,T_ramp_down,fidelity
4,251327412.28718346,17718582.56624643,-31415926.535897933,4.2900000000000004e-07,4.42e-07,4.2900000000000004e-07,0.7878297209465404
