epsilon,QPA_nqpa3[-1]
0.000000,0.9972306197469478
0.000025,0.9884647290915695
0.000050,0.9799815716230929
0.000075,0.9724679646353074
0.000100,0.9632126238086322
0.000125,0.9551398502217229
0.000150,0.9469951830574986
0.000175,0.9389986187465305
0.000200,0.9321436624964525
0.000225,0.9267203789017041
0.000250,0.9181114373514698
0.000275,0.9113764557949265
0.000300,0.902304361951452
0.000325,0.8975326105018554
0.000350,0.8923885561681777
0.000375,0.8845976635454486
0.000400,0.8799395354628877
0.000425,0.8706173285749621
0.000450,0.8647059243847289
0.000475,0.8612605120230648
0.000500,0.8538348096766749
0.000525,0.8499103586047237
0.000550,0.8413640445496102
0.000575,0.8362399733188047
0.000600,0.8325069512807128
0.000625,0.8279239717711174
0.000650,0.8225403425988403
0.000675,0.8165537110550808
0.000700,0.8125512011901359
0.000725,0.806606779678637
0.000750,0.8019585952442255
0.000775,0.7983183850267015
0.000800,0.7945183605681863
0.000825,0.7890411104927904
0.000850,0.7828503675193653
0.000875,0.7807319683745776
0.000900,0.7768537987986749
0.000925,0.7714913347963298
0.000950,0.770513814714975
0.000975,0.7648747996467847
0.001000,0.7598020912035653
