epsilon,steps,fidelity,shots
0.0,2,1.0000000000000324,20000
0.0,4,1.0000000000000415,20000
0.0,6,0.9999999999999956,20000
0.0,8,0.99999999999999,20000
0.0,10,1.0000000000000089,20000
0.0,12,1.000000000000014,20000
0.0,14,1.0000000000000389,20000
0.0,16,1.0000000000000226,20000
0.0,18,0.9999999999999396,20000
0.0,20,1.0000000000000626,20000
0.0005,2,0.9884795730282184,20000
0.0005,4,0.9830586647405204,20000
0.0005,6,0.978468367644444,20000
0.0005,8,0.9729719721097432,20000
0.0005,10,0.9697953170477654,20000
0.0005,12,0.9632899195943928,20000
0.0005,14,0.9596094137075366,20000
0.0005,16,0.954447461137704,20000
0.0005,18,0.9506141286689191,20000
0.0005,20,0.9454669494152964,20000
0.001,2,0.9770131661203144,20000
0.001,4,0.9679224547225423,20000
0.001,6,0.9575501486434176,20000
0.001,8,0.9454724458596132,20000
0.001,10,0.9371426432482431,20000
0.001,12,0.926820126442005,20000
0.001,14,0.9176473243551456,20000
0.001,16,0.9033266301191998,20000
0.001,18,0.8941551576353308,20000
0.001,20,0.8844145815622728,20000
0.0015,2,0.9664472933873012,20000
0.0015,4,0.9492715860510492,20000
0.0015,6,0.9333041039315976,20000
0.0015,8,0.9210814894964382,20000
0.0015,10,0.9026545160199078,20000
0.0015,12,0.8871303128120626,20000
0.0015,14,0.8662776666605985,20000
0.0015,16,0.8560987453384761,20000
0.0015,18,0.8385811795068858,20000
0.0015,20,0.8209181360396398,20000
0.002,2,0.9545892138210836,20000
0.002,4,0.9323139354179828,20000
0.002,6,0.9107940803712532,20000
0.002,8,0.8882819101781705,20000
0.002,10,0.8714002687336053,20000
0.002,12,0.8468022367605481,20000
0.002,14,0.8269332725659211,20000
0.002,16,0.8033469508899056,20000
0.002,18,0.7770173829939049,20000
0.002,20,0.7567391177282282,20000
0.0025,2,0.9408642387296082,20000
0.0025,4,0.914576388855391,20000
0.0025,6,0.8882459241361201,20000
0.0025,8,0.8594458895183044,20000
0.0025,10,0.8357171021330712,20000
0.0025,12,0.8035522436999296,20000
0.0025,14,0.7842018436941018,20000
0.0025,16,0.7527710699568898,20000
0.0025,18,0.729693806695388,20000
0.0025,20,0.7055132854302406,20000
0.003,2,0.931096299190088,20000
0.003,4,0.8967814906900633,20000
0.003,6,0.8659134730896104,20000
0.003,8,0.82844097152233,20000
0.003,10,0.7994439025695322,20000
0.003,12,0.7723514643872078,20000
0.003,14,0.736295426755135,20000
0.003,16,0.7060734936306272,20000
0.003,18,0.6761300706170581,20000
0.003,20,0.6533697113264839,20000
0.0035,2,0.9183374317942564,20000
0.0035,4,0.8801098412640032,20000
0.0035,6,0.8429293011976828,20000
0.0035,8,0.8044648344435764,20000
0.0035,10,0.7667406026185254,20000
0.0035,12,0.7281885381786174,20000
0.0035,14,0.7002130164245295,20000
0.0035,16,0.66272561287293,20000
0.0035,18,0.6323746167934173,20000
0.0035,20,0.6031883563340105,20000
0.004,2,0.9098444185054012,20000
0.004,4,0.8599979811968771,20000
0.004,6,0.8179377878744929,20000
0.004,8,0.7779193850636908,20000
0.004,10,0.7374442248812065,20000
0.004,12,0.6973990592133648,20000
0.004,14,0.6593641053741051,20000
0.004,16,0.6254337134950225,20000
0.004,18,0.5968916386703118,20000
0.004,20,0.5631896186189131,20000
0.0045,2,0.8989416147733227,20000
0.0045,4,0.8484755694696706,20000
0.0045,6,0.79880737725581,20000
0.0045,8,0.7484597282313571,20000
0.0045,10,0.7107564289924061,20000
0.0045,12,0.6608900370392129,20000
0.0045,14,0.6207484805880421,20000
0.0045,16,0.5856585480728306,20000
0.0045,18,0.5554159352426276,20000
0.0045,20,0.5235550721618015,20000
0.005,2,0.888738373213261,20000
0.005,4,0.8279655032226784,20000
0.005,6,0.7729221963885744,20000
0.005,8,0.7203855535478533,20000
0.005,10,0.6778548804108878,20000
0.005,12,0.6305844999552506,20000
0.005,14,0.5885470378872755,20000
0.005,16,0.5537615449766801,20000
0.005,18,0.5183568908369449,20000
0.005,20,0.4920596147228048,20000
