epsilon,QPA_1
0.0002307692307692,0.998844082475146
0.0,0.999999999999998
0.0004615384615384,0.9977335738200016
0.0006923076923076,0.9962669678169194
0.0011538461538461,0.993637767414808
0.0009230769230769,0.99505829840031
0.0013846153846153,0.9927172961828968
0.0016153846153846,0.991692430968719
0.002076923076923,0.9891996349400228
0.0018461538461538,0.9901580946914836
0.0023076923076923,0.9874383804259383
0.0025384615384615,0.986095672373734
0.003,0.9832105628859508
0.0027692307692307,0.9847925298705852
0.0032307692307692,0.9815780492411306
0.0034615384615384,0.9808394681561226
0.0039230769230769,0.9786882198772324
0.0036923076923076,0.9793569462108512
0.0041538461538461,0.9759677909365612
0.0043846153846153,0.9747964160937632
0.0048461538461538,0.9721581516244796
0.0046153846153846,0.9739050978746128
0.005076923076923,0.9711089562634988
0.0053076923076923,0.9692527840420216
0.0057692307692307,0.9665856816693276
0.0055384615384615,0.9680351125374868
0.006,0.9659021929417486
0.0062307692307692,0.963378659554296
0.0066923076923076,0.9607449803149646
0.0064615384615384,0.9614698929740324
0.0069230769230769,0.9592062039094488
0.0071538461538461,0.9578611573604118
0.0076153846153846,0.9551517729382556
0.0073846153846153,0.9555519514592834
0.0078461538461538,0.9519711534238176
0.008076923076923,0.9522861677121612
0.0085384615384615,0.948441944984451
0.0083076923076923,0.9496919094721336
0.0087692307692307,0.9470071907392338
0.009,0.9453243581561755
