lambda,QPA_2
0.0,0.9622105162500001
0.0526315789473684,0.945799972299169
0.1052631578947368,0.9265472750000001
0.1578947368421052,0.9010946049999999
0.2105263157894736,0.8762388628079895
0.2631578947368421,0.8435611357340719
0.3157894736842105,0.8092840712499999
0.3684210526315789,0.77584792625
0.4210526315789473,0.7397524987499999
0.4736842105263157,0.7014368075
0.5263157894736842,0.6572052675
0.5789473684210527,0.6146000875
0.631578947368421,0.569889115
0.6842105263157894,0.525731505
0.7368421052631579,0.47773174249999995
0.7894736842105263,0.43255238875
0.8421052631578947,0.38853148625
0.894736842105263,0.34216101472517857
0.9473684210526316,0.296836525
1.0,0.2538831403994751
