epsilon,QPA_2
0.0,0.1884067122217456
0.0025,0.0846657944395614
0.00275,0.0795361532123671
0.003,0.0737112895412389
0.00325,0.0701493809581309
0.0035,0.0654210976870632
0.00375,0.0611398338229736
0.004,0.0589135225106649
0.00425,0.0560173767086631
0.0045,0.0523716297792052
0.00475,0.0499355741958556
0.00025,0.1716319270553608
0.005,0.0476300191283468
0.00525,0.045567707490067
0.0055,0.0434999897285738
0.00575,0.042147263030058
0.006,0.0405522364784998
0.00625,0.0398395202663623
0.0065,0.0383415703785265
0.00675,0.0370996388053413
0.007,0.0359877017184005
0.00725,0.0352962320617706
0.0005,0.1582436816589962
0.0075,0.035116606054571
0.00775,0.033923858499263
0.008,0.0332948195519297
0.00825,0.0327058237376151
0.0085,0.032565401015146
0.00875,0.0317402220415942
0.009,0.031769118405657
0.00925,0.0318918729194761
0.0095,0.0309657107181246
0.00975,0.0313241793217775
0.00075,0.1444015563715438
0.01,0.0315124464110721
0.001,0.1323835881310831
0.00125,0.1229881689382599
0.0015,0.1138581037601516
0.00175,0.1052029217985304
0.002,0.0968704216859597
0.00225,0.0899473580924052
