epsilon,QPA_0
0.0,0.3745486844570582
0.0002307692307692,0.3741453430411228
0.0004615384615384,0.3737425814450687
0.0006923076923076,0.3733403989477678
0.0009230769230769,0.3729387948288461
0.0011538461538461,0.3725377683686552
0.0013846153846153,0.3721373188483032
0.0016153846153846,0.3717374455496376
0.0018461538461538,0.3713381477552315
0.002076923076923,0.3709394247484168
0.0023076923076923,0.3705412758132448
0.0025384615384615,0.3701437002345173
0.0027692307692307,0.3697466972977793
0.003,0.3693502662892901
0.0032307692307692,0.3689544064960668
0.0034615384615384,0.3685591172058589
0.0036923076923076,0.3681643977071392
0.0039230769230769,0.3677702472891315
0.0041538461538461,0.3673766652417782
0.0043846153846153,0.366983650855763
0.0046153846153846,0.3665912034225105
0.0048461538461538,0.3661993222341596
0.005076923076923,0.3658080065835974
0.0053076923076923,0.365417255764427
0.0055384615384615,0.3650270690709957
0.0057692307692307,0.364637445798381
0.006,0.3642483852423756
0.0062307692307692,0.3638598866995172
0.0064615384615384,0.3634719494670567
0.0066923076923076,0.3630845728429835
0.0069230769230769,0.3626977561260195
0.0071538461538461,0.3623114986155927
0.0073846153846153,0.3619257996118747
0.0076153846153846,0.3615406584157646
0.0078461538461538,0.3611560743288664
0.008076923076923,0.3607720466535327
0.0083076923076923,0.3603885746928155
0.0085384615384615,0.3600056577505117
0.0087692307692307,0.3596232951311349
0.009,0.3592414861399065
