epsilon,steps,fidelity,shots
0.0,2,1.0000000000000324,20000
0.0,4,1.0000000000000384,20000
0.0,6,0.9999999999999956,20000
0.0,8,0.9999999999999888,20000
0.0,10,1.000000000000012,20000
0.0,12,1.0000000000000149,20000
0.0,14,1.0000000000000386,20000
0.0,16,1.0000000000000229,20000
0.0,18,0.9999999999999396,20000
0.0,20,1.00000000000006,20000
0.0005,2,0.988788026088416,20000
0.0005,4,0.983181128968828,20000
0.0005,6,0.9785133832783056,20000
0.0005,8,0.9736776218247944,20000
0.0005,10,0.9698466433263576,20000
0.0005,12,0.963545959163666,20000
0.0005,14,0.9589592584684354,20000
0.0005,16,0.9560129744606646,20000
0.0005,18,0.951157142512846,20000
0.0005,20,0.944958936265861,20000
0.001,2,0.9769230473518932,20000
0.001,4,0.9680000063076166,20000
0.001,6,0.958568759093332,20000
0.001,8,0.9491071022871576,20000
0.001,10,0.9353003227562252,20000
0.001,12,0.9291089020190044,20000
0.001,14,0.9178151394993428,20000
0.001,16,0.9061343294852808,20000
0.001,18,0.8985112626312994,20000
0.001,20,0.8861342073445355,20000
0.0015,2,0.965470181405142,20000
0.0015,4,0.9508727221946728,20000
0.0015,6,0.9358154150299516,20000
0.0015,8,0.9236722793466856,20000
0.0015,10,0.9050773756299992,20000
0.0015,12,0.8899274100207911,20000
0.0015,14,0.8780900330022287,20000
0.0015,16,0.8625590636382463,20000
0.0015,18,0.8460638023509354,20000
0.0015,20,0.8267159079645553,20000
0.002,2,0.9527620735940956,20000
0.002,4,0.9321261965057072,20000
0.002,6,0.912917877457216,20000
0.002,8,0.8946108999210004,20000
0.002,10,0.8720001421579335,20000
0.002,12,0.8525132207488266,20000
0.002,14,0.8281730658611441,20000
0.002,16,0.8070037363813761,20000
0.002,18,0.792765245419179,20000
0.002,20,0.7664626689958444,20000
0.0025,2,0.939954684647064,20000
0.0025,4,0.9158461785876372,20000
0.0025,6,0.8872392374698352,20000
0.0025,8,0.863695609934692,20000
0.0025,10,0.8381295221058084,20000
0.0025,12,0.8143501109618851,20000
0.0025,14,0.789632657601453,20000
0.0025,16,0.7619809439355171,20000
0.0025,18,0.7448789787263581,20000
0.0025,20,0.7178966619427868,20000
0.003,2,0.9299171748918688,20000
0.003,4,0.8953368386212239,20000
0.003,6,0.8616503414303516,20000
0.003,8,0.8361264403161606,20000
0.003,10,0.802187960300186,20000
0.003,12,0.7737391441031167,20000
0.003,14,0.7435398777427744,20000
0.003,16,0.7189207257055883,20000
0.003,18,0.6833138398348225,20000
0.003,20,0.6615888620951134,20000
0.0035,2,0.9149358449616372,20000
0.0035,4,0.8757769483256385,20000
0.0035,6,0.8444456960735508,20000
0.0035,8,0.8066655274464896,20000
0.0035,10,0.7676044477892702,20000
0.0035,12,0.7346038361165752,20000
0.0035,14,0.7053060613695672,20000
0.0035,16,0.6692119274549047,20000
0.0035,18,0.6406175426451897,20000
0.0035,20,0.6090261114274689,20000
0.004,2,0.9056169525066752,20000
0.004,4,0.8569203823015368,20000
0.004,6,0.8178699274355877,20000
0.004,8,0.7818443981030423,20000
0.004,10,0.7403049847899738,20000
0.004,12,0.6976065432101146,20000
0.004,14,0.6620695388378883,20000
0.004,16,0.6268077108430213,20000
0.004,18,0.5969640399282917,20000
0.004,20,0.5681681481529806,20000
0.0045,2,0.8903440036042922,20000
0.0045,4,0.8436722171423521,20000
0.0045,6,0.7982894619587235,20000
0.0045,8,0.7535945420666926,20000
0.0045,10,0.7076488719288311,20000
0.0045,12,0.6664364542765819,20000
0.0045,14,0.6290371144398109,20000
0.0045,16,0.5889946319422179,20000
0.0045,18,0.5585422583742424,20000
0.0045,20,0.5276681202395692,20000
0.005,2,0.8804222922723388,20000
0.005,4,0.8277020719229643,20000
0.005,6,0.7752655365843241,20000
0.005,8,0.7219509125984872,20000
0.005,10,0.6787654959920805,20000
0.005,12,0.6342900656245649,20000
0.005,14,0.5933790068044227,20000
0.005,16,0.5596122169054725,20000
0.005,18,0.5262728657910011,20000
0.005,20,0.49277674104474,20000
