epsilon,QPA_3
0.0,0.9849357640345195
0.0025,0.961662744885387
0.005,0.935817456695263
0.0075,0.9076345258312282
0.01,0.8780940193375099
0.0125,0.848628982640187
0.015,0.8176863426934435
0.0175,0.787288796347337
0.02,0.7578778004320573
0.0225,0.7280836768388277
0.025,0.6998495239569886
0.0275,0.6721029073522053
0.03,0.6451305389163969
0.0325,0.6201067884255448
0.035,0.5949662019475569
0.0375,0.5715271542771219
0.04,0.548764131785382
0.0425,0.5272077072384379
0.045,0.5065478366884172
0.0475,0.4866184748086893
0.05,0.4687457642671181
0.0525,0.4511976631029101
0.055,0.4349535534183423
0.0575,0.4191316427524234
0.06,0.4039472389488475
0.0625,0.3899288152833743
0.065,0.376247678097118
0.0675,0.3636442667818712
0.07,0.3520267028616215
0.0725,0.340048700157157
0.075,0.3294210195810642
0.0775,0.3194333726361109
0.08,0.3097316022555392
0.0825,0.3008368451464613
0.085,0.291814521410199
0.0875,0.2840766945476529
0.09,0.2757907848404966
0.0925,0.2689799457231289
0.095,0.2619494914343641
0.0975,0.2550995928532458
0.1,0.2486992006503829
