lambda,fidelity
0.0,0.9710000000000001
0.14285714285714285,0.921
0.2857142857142857,0.8365
0.42857142857142855,0.7454999999999998
0.5714285714285714,0.627
0.7142857142857142,0.49712500000000004
0.8571428571428571,0.368375
1.0,0.24725
