lambda,fidelity
0.0,0.9842499999999998
0.14285714285714285,0.9376250000000002
0.2857142857142857,0.861875
0.42857142857142855,0.751625
0.5714285714285714,0.6148750000000001
0.7142857142857142,0.505125
0.8571428571428571,0.36987499999999995
1.0,0.246
