epsilon,QPA_1
0.0,0.0005525133234357
0.0025,0.0214134461479672
0.00275,0.0226738274321843
0.003,0.0239758626049225
0.00325,0.0247771636014734
0.0035,0.0256187391321976
0.00375,0.0263815542508129
0.004,0.0271650021924471
0.00425,0.0281324124417249
0.0045,0.0284099466557984
0.00475,0.0287385543720974
0.00025,0.0035396050336708
0.005,0.0294229270173467
0.00525,0.0298433824999417
0.0055,0.0300051582758203
0.00575,0.030060002700188
0.006,0.0302921565075253
0.00625,0.0308260592430988
0.0065,0.0307199068209552
0.00675,0.0309246754104546
0.007,0.0310603074494204
0.00725,0.0311366845287441
0.0005,0.0061747168011424
0.0075,0.0309921967542555
0.00775,0.0311892965823011
0.008,0.0313237938803857
0.00825,0.0312527366567955
0.0085,0.0313441033749568
0.00875,0.0313587662676922
0.009,0.0311419464512002
0.00925,0.031705092117851
0.0095,0.0313310121529301
0.00975,0.0311494322749619
0.00075,0.0089526004480417
0.01,0.030844315627581
0.001,0.0111874377451414
0.00125,0.0133148342300011
0.0015,0.0153177046368091
0.00175,0.0169891416607822
0.002,0.018532760904688
0.00225,0.0202456147702901
