lambda,QPA_1
0.0,0.9789263112500001
0.0526315789473684,0.9590894824999999
0.1052631578947368,0.93485258375
0.1578947368421052,0.90695789625
0.2105263157894736,0.87677387125
0.2631578947368421,0.84743692625
0.3157894736842105,0.81040559
0.3684210526315789,0.77361588125
0.4210526315789473,0.73637869625
0.4736842105263157,0.6936891125
0.5263157894736842,0.65263155
0.5789473684210527,0.60929470375
0.631578947368421,0.56540008625
0.6842105263157894,0.52153161875
0.7368421052631579,0.4741368425
0.7894736842105263,0.42897360500000004
0.8421052631578947,0.385310815
0.894736842105263,0.3403474375
0.9473684210526316,0.29762648875000003
1.0,0.25196311125
