epsilon,steps,fidelity,shots
0.0,18,1.0000000000000038,100000
0.0001,18,0.992773315592452,100000
0.0002,18,0.9848542905856932,100000
0.0003,18,0.9769075735938066,100000
0.0004,18,0.9677857837203324,100000
0.0005,18,0.9582515064553994,100000
0.0006,18,0.9486775867252344,100000
0.0007,18,0.9393826113928057,100000
0.0008,18,0.9285982067323056,100000
0.0009,18,0.9184940936752668,100000
0.001,18,0.907671251500854,100000
