lambda,fidelity
0.0,1.0
0.1111111111111111,0.91928
0.2222222222222222,0.83373
0.3333333333333333,0.74811
0.4444444444444444,0.66723
0.5555555555555556,0.58652
0.6666666666666666,0.49861
0.7777777777777777,0.41352
0.8888888888888888,0.33154
1.0,0.24973
