lambda,fidelity
0.0,1000.0
0.1111111111111111,918.0
0.2222222222222222,814.0
0.3333333333333333,772.0
0.4444444444444444,673.0
0.5555555555555556,598.0
0.6666666666666666,484.0
0.7777777777777777,419.0
0.8888888888888888,318.0
1.0,249.0
