epsilon,QPA_1
0.000000,0.7481534483456578
0.002500,0.6215662004204324
0.002750,0.6144726363309911
0.003000,0.60391864125818
0.003250,0.5959438561377228
0.003500,0.5916039902936939
0.003750,0.5858031457050756
0.004000,0.5815134607507864
0.004250,0.5746624344766312
0.004500,0.5693230275983445
0.004750,0.5666981536439268
0.000250,0.7315309983417042
0.005000,0.5624996198210735
0.005250,0.5566457210830273
0.005500,0.5526240781661274
0.005750,0.5515094661820406
0.006000,0.5465456213275233
0.006250,0.5461286287179632
0.006500,0.5433273175621889
0.006750,0.5398404852040258
0.007000,0.537131756557364
0.007250,0.5377288581589247
0.000500,0.716403938549271
0.007500,0.5358620721205839
0.007750,0.5356410952119603
0.008000,0.533156703253712
0.008250,0.5302639971319069
0.008500,0.5331900134232221
0.008750,0.5332220493652233
0.009000,0.5326058520476857
0.009250,0.5312132210620946
0.009500,0.5293459070674644
0.009750,0.5281900502525834
0.000750,0.7017521359340818
0.010000,0.5292429802996774
0.001000,0.6876214522538642
0.001250,0.6748890802384764
0.001500,0.6642226439978837
0.001750,0.6508333198809603
0.002000,0.6399264294347171
0.002250,0.6293462115976274
