epsilon,QPA_2
0.000000,0.6239986510188098
0.002500,0.57341188054747
0.002750,0.5698945403070145
0.003000,0.5671500898210645
0.003250,0.5640425747420809
0.003500,0.5631223691342806
0.003750,0.558468245582863
0.004000,0.5547306113191083
0.004250,0.5529298020839098
0.004500,0.5525050857957148
0.004750,0.5454648525708254
0.000250,0.6204449816054688
0.005000,0.5472735848895103
0.005250,0.5452343082059442
0.005500,0.5413296870792331
0.005750,0.5433539583343907
0.006000,0.5374042604056457
0.006250,0.5378809515747385
0.006500,0.5355144882293588
0.006750,0.5349898017486775
0.007000,0.5345938577701531
0.007250,0.5318108413246236
0.000500,0.6140399739244091
0.007500,0.5307313235286639
0.007750,0.5334754921900096
0.008000,0.5311313671840937
0.008250,0.5308559577743215
0.008500,0.5325342010339607
0.008750,0.5299803762902922
0.009000,0.5286651750088048
0.009250,0.5320296399891467
0.009500,0.5305651336727252
0.009750,0.5311447999395362
0.000750,0.6080110257316413
0.010000,0.5305354996679366
0.001000,0.6033759350117801
0.001250,0.5966680962930437
0.001500,0.5912558542932242
0.001750,0.5897827634769316
0.002000,0.5847402767455672
0.002250,0.5795009583469817
