epsilon,steps,fidelity,shots
0.0,2,0.999999999999922,30000
0.0,4,1.0000000000000129,30000
0.0,6,1.0000000000000004,30000
0.0,8,0.9999999999999508,30000
0.0,10,0.9999999999999638,30000
0.0,12,0.9999999999999892,30000
0.0,14,0.999999999999988,30000
0.0,16,0.9999999999999676,30000
0.0,18,1.000000000000013,30000
0.0,20,1.0000000000000482,30000
0.0005,2,0.9870376002169104,30000
0.0005,4,0.982714089771511,30000
0.0005,6,0.979590550019813,30000
0.0005,8,0.9772866309749813,30000
0.0005,10,0.9750800117338184,30000
0.0005,12,0.9726073469413558,30000
0.0005,14,0.9697222355619076,30000
0.0005,16,0.9668072679971266,30000
0.0005,18,0.9650242482234446,30000
0.0005,20,0.961953291322368,30000
0.001,2,0.9725316528140744,30000
0.001,4,0.9657003363445568,30000
0.001,6,0.9579138814890432,30000
0.001,8,0.9531498995397728,30000
0.001,10,0.9483921199020312,30000
0.001,12,0.9412924565664664,30000
0.001,14,0.9333236658414704,30000
0.001,16,0.927627614341564,30000
0.001,18,0.9222688316337772,30000
0.001,20,0.9154443348754218,30000
0.0015,2,0.9588427288259324,30000
0.0015,4,0.9449069205890256,30000
0.0015,6,0.9371582413202998,30000
0.0015,8,0.9282283572089208,30000
0.0015,10,0.9169681589512252,30000
0.0015,12,0.9056890915503348,30000
0.0015,14,0.8960342895961327,30000
0.0015,16,0.8847350551705,30000
0.0015,18,0.8695183780748793,30000
0.0015,20,0.860021907020416,30000
0.002,4,0.9279440869558424,30000
0.002,6,0.9121651978015134,30000
0.002,8,0.9005363810746309,30000
0.002,10,0.8854629474086995,30000
0.002,12,0.867710225736381,30000
0.002,14,0.8545266293778865,30000
0.002,16,0.8355837760983313,30000
0.002,18,0.8179905947956004,30000
0.002,20,0.799416219561831,30000
0.0025,2,0.9294720135896638,30000
0.0025,4,0.907696618528532,30000
0.0025,6,0.8899754446165257,30000
0.0025,8,0.8698643930789922,30000
0.0025,10,0.8510824830522014,30000
0.0025,12,0.830904726427255,30000
0.0025,14,0.8101523261374641,30000
0.0025,16,0.7842817484056143,30000
0.0025,18,0.7607251206322179,30000
0.0025,20,0.7436674564613656,30000
0.003,2,0.9124853693831618,30000
0.003,4,0.8890106808098339,30000
0.003,6,0.8641004825752074,30000
0.003,8,0.842021066252161,30000
0.003,10,0.8167498907572086,30000
0.003,12,0.7861221210756775,30000
0.003,14,0.7613458063184807,30000
0.003,16,0.734929414868843,30000
0.003,18,0.7061697111639731,30000
0.003,20,0.6837614548124077,30000
0.0035,2,0.8986178977183906,30000
0.0035,4,0.866123114695748,30000
0.0035,6,0.8391475732205844,30000
0.0035,8,0.8108320266804321,30000
0.0035,10,0.7791409125526573,30000
0.0035,12,0.749180568641338,30000
0.0035,14,0.715663563710233,30000
0.0035,16,0.6865380993474443,30000
0.0035,18,0.656012613350799,30000
0.0035,20,0.6308669966287624,30000
0.004,2,0.8810659584964423,30000
0.004,4,0.8469549527838814,30000
0.004,6,0.8120844081639204,30000
0.004,8,0.7805376867031047,30000
0.004,10,0.7444787498512974,30000
0.004,12,0.7116481058950387,30000
0.004,14,0.6720387887833998,30000
0.004,16,0.6400932062733572,30000
0.004,18,0.608258023346115,30000
0.004,20,0.5777182222514456,30000
0.0045,2,0.8660951784489315,30000
0.0045,4,0.8242978623689415,30000
0.0045,6,0.7865708208210922,30000
0.0045,8,0.7480755867945549,30000
0.0045,10,0.7094292170209703,30000
0.0045,12,0.6690207705004152,30000
0.0045,14,0.633191797301587,30000
0.0045,16,0.5970800321369593,30000
0.0045,18,0.5676600827281855,30000
0.0045,20,0.5338539543606083,30000
0.005,2,0.8533383178367666,30000
0.005,4,0.8027516968460118,30000
0.005,6,0.7609755069928235,30000
0.005,8,0.71792991301689,30000
0.005,10,0.6701559240679147,30000
0.005,12,0.633569339710961,30000
0.005,14,0.5970301632085611,30000
0.005,16,0.5592671117962665,30000
0.005,18,0.5283581328046604,30000
0.005,20,0.4966264989142218,30000
