epsilon,steps,fidelity,shots
0.0,2,0.9999999999999042,30000
0.0,4,1.0000000000000124,30000
0.0,6,1.0000000000000004,30000
0.0,8,0.9999999999999508,30000
0.0,10,0.9999999999999638,30000
0.0,12,0.999999999999981,30000
0.0,14,0.999999999999988,30000
0.0,16,0.9999999999999676,30000
0.0,18,1.000000000000013,30000
0.0,20,1.000000000000048,30000
0.0005,2,0.9841968611293972,30000
0.0005,4,0.9815977304684096,30000
0.0005,6,0.9793414719220592,30000
0.0005,8,0.9782488187691084,30000
0.0005,10,0.9762655069975088,30000
0.0005,12,0.9720978463078608,30000
0.0005,14,0.969863755899086,30000
0.0005,16,0.9690464545232524,30000
0.0005,18,0.9654541647370284,30000
0.0005,20,0.9639641211379196,30000
0.001,2,0.9701447052819516,30000
0.001,4,0.9625491187470444,30000
0.001,6,0.9555937934693436,30000
0.001,8,0.951884907801554,30000
0.001,10,0.9459953356627572,30000
0.001,12,0.94259911243365,30000
0.001,14,0.93295970974403,30000
0.001,16,0.9295532632768074,30000
0.001,18,0.921759438015044,30000
0.001,20,0.9140525686154192,30000
0.0015,2,0.9529250672646508,30000
0.0015,4,0.9391452533671258,30000
0.0015,6,0.9332626597255776,30000
0.0015,8,0.9235373039794657,30000
0.0015,10,0.9138650640934785,30000
0.0015,12,0.9039507749660968,30000
0.0015,14,0.8949144321536129,30000
0.0015,16,0.8841992351555454,30000
0.0015,18,0.8718357046076788,30000
0.0015,20,0.8622863179430015,30000
0.002,2,0.934039832798536,30000
0.002,4,0.920869097726166,30000
0.002,6,0.9058945072547634,30000
0.002,8,0.8935820046418682,30000
0.002,10,0.8818989497473307,30000
0.002,12,0.8645078469999604,30000
0.002,14,0.8487720830784763,30000
0.002,16,0.8318347608079715,30000
0.002,18,0.819915559266942,30000
0.002,20,0.7983298717882642,30000
0.0025,2,0.916734423219824,30000
0.0025,4,0.8972994848152841,30000
0.0025,6,0.8795021302123232,30000
0.0025,8,0.8635156524453721,30000
0.0025,10,0.8448602501018,30000
0.0025,12,0.8246557309712889,30000
0.0025,14,0.8014480848220987,30000
0.0025,16,0.7821630132535157,30000
0.0025,18,0.7617521611686395,30000
0.0025,20,0.742469797400981,30000
0.003,2,0.8974971642655514,30000
0.003,4,0.8730243967700596,30000
0.003,6,0.8510644231482811,30000
0.003,8,0.8272531710167736,30000
0.003,10,0.8050271160445747,30000
0.003,12,0.7802648723327604,30000
0.003,14,0.7578135266509178,30000
0.003,16,0.729107464450427,30000
0.003,18,0.704551743534854,30000
0.003,20,0.6762675687094482,30000
0.0035,2,0.880292716710355,30000
0.0035,4,0.8513208510731219,30000
0.0035,6,0.8243117697519767,30000
0.0035,8,0.7959444914908638,30000
0.0035,10,0.7680049086260717,30000
0.0035,12,0.7387758259307267,30000
0.0035,14,0.7095165531008767,30000
0.0035,16,0.6800325366013351,30000
0.0035,18,0.652971772397335,30000
0.0035,20,0.6257455026928624,30000
0.004,2,0.8600042993967284,30000
0.004,4,0.8266537137745197,30000
0.004,6,0.797327269713053,30000
0.004,8,0.7642200617207566,30000
0.004,10,0.7311919103716074,30000
0.004,12,0.7025091840372506,30000
0.004,14,0.6644134269307969,30000
0.004,16,0.6312896245341952,30000
0.004,18,0.600789294954236,30000
0.004,20,0.5741699672121443,30000
0.0045,2,0.8429030996561157,30000
0.0045,4,0.8028960191370935,30000
0.0045,6,0.7639400687337153,30000
0.0045,8,0.729858489823266,30000
0.0045,10,0.6924514036072977,30000
0.0045,12,0.6572957675893585,30000
0.0045,14,0.6210257634436905,30000
0.0045,16,0.5900244451909337,30000
0.0045,18,0.559889004063764,30000
0.0045,20,0.528344514511991,30000
0.005,2,0.826410495258281,30000
0.005,4,0.778528559299421,30000
0.005,6,0.7436806668420017,30000
0.005,8,0.6960956070330007,30000
0.005,10,0.655499137032377,30000
0.005,12,0.6230000227660923,30000
0.005,14,0.5830514771406208,30000
0.005,16,0.54795197709215,30000
0.005,18,0.517921935769898,30000
0.005,20,0.4886861548821963,30000
