epsilon,QPA_3
0.0,0.9671000478689716
0.0025,0.9400011604898544
0.005,0.9097409495007532
0.0075,0.8760552594411777
0.01,0.8418824511856298
0.0125,0.8072545961783046
0.015,0.7717464304478717
0.0175,0.7387812213847973
0.02,0.703730571254969
0.0225,0.6728408163220861
0.025,0.6406550626692448
0.0275,0.6098848268970894
0.03,0.5813037920548272
0.0325,0.5519819170456722
0.035,0.5283226151280423
0.0375,0.5022852521410182
0.04,0.4766448913210441
0.0425,0.4562833898163322
0.045,0.4340983347308973
0.0475,0.4124666020638755
0.05,0.3954693103825804
0.0525,0.3787270074432835
0.055,0.3624389589314055
0.0575,0.3473892161435515
0.06,0.3313293117172489
0.0625,0.3172722205874674
0.065,0.3027032593494754
0.0675,0.2906748173339581
0.07,0.2795750046872199
0.0725,0.2695674827422961
0.075,0.2592410759434423
0.0775,0.2482998128248029
0.08,0.2392543741754321
0.0825,0.2307828692678178
0.085,0.222708366554345
0.0875,0.2132216282906824
0.09,0.2069960720540099
0.0925,0.1993093059056112
0.095,0.1931822137544919
0.0975,0.1868769476179427
0.1,0.1823770704490851
