epsilon,QPA_0
0.0,0.9859913305293714
0.00025,0.9793480743948384
0.0005,0.9727548316653624
0.00075,0.9662112158630692
0.001,0.959716843528806
0.00125,0.9532713341986508
0.0015,0.9468743103807998
0.00175,0.9405253975318904
0.002,0.9342242240342042
0.00225,0.9279704211730214
0.0025,0.9217636231134404
0.00275,0.9156034668782378
0.003,0.9094895923255868
0.00325,0.9034216421266048
0.0035,0.8973992617434728
0.00375,0.8914220994079265
0.004,0.8854898060991244
0.00425,0.8796020355224298
0.0045,0.8737584440882457
0.00475,0.8679586908905041
0.005,0.862202437685958
0.00525,0.8564893488733423
0.0055,0.8508190914725846
0.00575,0.8451913351043832
0.006,0.8396057519699767
0.00625,0.8340620168307485
0.0065,0.8285598069883294
0.00675,0.82309880226488
0.007,0.8176786849830139
0.00725,0.812299139946524
0.0075,0.8069598544210157
0.00775,0.8016605181143678
0.008,0.7964008231578688
0.00825,0.7911804640871418
0.0085,0.7859991378235164
0.00875,0.7808565436550658
0.009,0.77575238321827
0.00925,0.7706863604797646
0.0095,0.7656581817177968
0.00975,0.7606675555043415
0.01,0.7557141926872182
