epsilon,steps,fidelity,shots
0.0,2,1.0000000000000324,20000
0.0,4,1.0000000000000415,20000
0.0,6,0.9999999999999956,20000
0.0,8,0.99999999999999,20000
0.0,10,1.000000000000009,20000
0.0,12,1.000000000000014,20000
0.0,14,1.0000000000000393,20000
0.0,16,1.0000000000000226,20000
0.0,18,0.9999999999999396,20000
0.0,20,1.0000000000000626,20000
0.0005,2,0.9807007122776464,20000
0.0005,4,0.976312510299498,20000
0.0005,6,0.97149470028553,20000
0.0005,8,0.9688150427735648,20000
0.0005,10,0.9652467363674224,20000
0.0005,12,0.9624872745358818,20000
0.0005,14,0.956737775264674,20000
0.0005,16,0.9540301378660376,20000
0.0005,18,0.9482209775733548,20000
0.0005,20,0.9452977636165624,20000
0.001,2,0.9634669184118616,20000
0.001,4,0.9508017569690648,20000
0.001,6,0.9403430671913828,20000
0.001,8,0.9390884369908704,20000
0.001,10,0.9269865677325017,20000
0.001,12,0.9181699345879224,20000
0.001,14,0.9082613232194148,20000
0.001,16,0.900720854274954,20000
0.001,18,0.89263790529377,20000
0.001,20,0.883392783601396,20000
0.0015,2,0.9432935588419112,20000
0.0015,4,0.928923780151226,20000
0.0015,6,0.9143268949840558,20000
0.0015,8,0.9052122246270782,20000
0.0015,10,0.8911444240774774,20000
0.0015,12,0.8753477739044027,20000
0.0015,14,0.8633312705306334,20000
0.0015,16,0.8458906403735065,20000
0.0015,18,0.8289127135156333,20000
0.0015,20,0.8180530141251012,20000
0.002,2,0.9257736268850838,20000
0.002,4,0.902638870967144,20000
0.002,6,0.8883119659742595,20000
0.002,8,0.8702164104242452,20000
0.002,10,0.8515436367481577,20000
0.002,12,0.8332865174542979,20000
0.002,14,0.8111435654623165,20000
0.002,16,0.7981205565254735,20000
0.002,18,0.770356649529395,20000
0.002,20,0.7546846502401195,20000
0.0025,2,0.9118680664068428,20000
0.0025,4,0.8841895733477235,20000
0.0025,6,0.8622174763594642,20000
0.0025,8,0.8383431447000957,20000
0.0025,10,0.813425000032435,20000
0.0025,12,0.791862567843337,20000
0.0025,14,0.7657948616341178,20000
0.0025,16,0.7419466533727608,20000
0.0025,18,0.7167606598493795,20000
0.0025,20,0.7010524150589614,20000
0.003,2,0.8946996713284626,20000
0.003,4,0.8628563631063708,20000
0.003,6,0.8368201848625757,20000
0.003,8,0.8050997272718533,20000
0.003,10,0.7778039132877471,20000
0.003,12,0.7508926197370883,20000
0.003,14,0.717182477344662,20000
0.003,16,0.6936044754221158,20000
0.003,18,0.669949342007622,20000
0.003,20,0.6436598783123509,20000
0.0035,2,0.8784334465873319,20000
0.0035,4,0.8459351022566347,20000
0.0035,6,0.813395567612119,20000
0.0035,8,0.7791441525404739,20000
0.0035,10,0.7493294619583156,20000
0.0035,12,0.7123136899690636,20000
0.0035,14,0.6793139572490584,20000
0.0035,16,0.6541364931681901,20000
0.0035,18,0.6266715709120079,20000
0.0035,20,0.5962000863796679,20000
0.004,2,0.8627797978114298,20000
0.004,4,0.8243253892597289,20000
0.004,6,0.7875501815151631,20000
0.004,8,0.7536129419699513,20000
0.004,10,0.7154198697264678,20000
0.004,12,0.6827557592657181,20000
0.004,14,0.6403396853045491,20000
0.004,16,0.614834200066368,20000
0.004,18,0.5814814688849878,20000
0.004,20,0.5551402338581666,20000
0.0045,2,0.8518527264099689,20000
0.0045,4,0.8054769870190889,20000
0.0045,6,0.760864335907345,20000
0.0045,8,0.7233929444791717,20000
0.0045,10,0.6781765223817049,20000
0.0045,12,0.6437171200948998,20000
0.0045,14,0.6066020042657978,20000
0.0045,16,0.5731576815485119,20000
0.0045,18,0.5376375929279171,20000
0.0045,20,0.5124298927245065,20000
0.005,2,0.8344639087370449,20000
0.005,4,0.782896422665142,20000
0.005,6,0.7440499020324037,20000
0.005,8,0.694891660635008,20000
0.005,10,0.6531837586176032,20000
0.005,12,0.6090755800690003,20000
0.005,14,0.5759700443216138,20000
0.005,16,0.5436690877234479,20000
0.005,18,0.5088284188722781,20000
0.005,20,0.4811478206578783,20000
