epsilon,QPA_1
0.0,0.2498968390431298
0.0025,0.1237244213602796
0.00275,0.1135429068087811
0.003,0.1064260799243901
0.00325,0.0997275130271291
0.0035,0.0920820428434905
0.00375,0.0867590289934646
0.004,0.0808863390385489
0.00425,0.0757126034596268
0.0045,0.0704219639960987
0.00475,0.0657218304080698
0.00025,0.2319303105568425
0.005,0.0616421633531333
0.00525,0.0585839173994514
0.0055,0.0554936213901939
0.00575,0.0518197557918753
0.006,0.0490127196442141
0.00625,0.0465313907605772
0.0065,0.0442084040454635
0.00675,0.0428207970028804
0.007,0.0406410835748557
0.00725,0.0384753361251474
0.0005,0.2165083569024057
0.0075,0.037540738814528
0.00775,0.0365232034780953
0.008,0.0352790708367899
0.00825,0.0338885886019272
0.0085,0.0331019354123069
0.00875,0.0327597768144311
0.009,0.0323111296692023
0.00925,0.0319562944051958
0.0095,0.0312691060915909
0.00975,0.0312688217489988
0.00075,0.203269284050731
0.01,0.0310266702620178
0.001,0.1884657096051692
0.00125,0.1741708471705551
0.0015,0.1639154160027964
0.00175,0.1523001514792004
0.002,0.1423913723699353
0.00225,0.1307010437841502
